"shortmove","longmove","Profit","TotalTrades","Name"
40,9,0.022156,23,"SecretCoin"
18,9,0.022032,49,"SecretCoin"
19,17,0.021983,90,"SecretCoin"
48,36,0.021886,22,"SecretCoin"
44,7,0.021834,23,"SecretCoin"
25,9,0.021827,39,"SecretCoin"
49,28,0.021796,22,"SecretCoin"
47,40,0.021589,34,"SecretCoin"
21,15,0.021564,42,"SecretCoin"
43,4,0.021541,35,"SecretCoin"
49,4,0.021526,35,"SecretCoin"
38,9,0.021484,25,"SecretCoin"
48,7,0.021456,21,"SecretCoin"
42,32,0.021341,26,"SecretCoin"
17,10,0.021336,55,"SecretCoin"
44,40,0.021321,34,"SecretCoin"
45,7,0.021294,23,"SecretCoin"
42,4,0.021265,35,"SecretCoin"
50,4,0.021252,37,"SecretCoin"
43,6,0.021095,25,"SecretCoin"
23,22,0.021081,118,"SecretCoin"
49,7,0.020984,21,"SecretCoin"
33,24,0.020936,26,"SecretCoin"
50,7,0.020622,21,"SecretCoin"
49,27,0.020573,22,"SecretCoin"
36,9,0.0205,27,"SecretCoin"
38,12,0.020493,22,"SecretCoin"
27,14,0.020483,32,"SecretCoin"
50,45,0.020472,37,"SecretCoin"
48,35,0.02043,22,"SecretCoin"
41,10,0.020292,22,"SecretCoin"
41,7,0.020232,23,"SecretCoin"
20,15,0.020184,58,"SecretCoin"
42,10,0.020153,22,"SecretCoin"
43,11,0.020151,22,"SecretCoin"
37,12,0.020109,24,"SecretCoin"
42,5,0.020083,25,"SecretCoin"
21,11,0.020045,35,"SecretCoin"
26,16,0.020033,32,"SecretCoin"
32,26,0.019966,34,"SecretCoin"
46,11,0.019917,24,"SecretCoin"
43,7,0.01989,25,"SecretCoin"
20,18,0.01989,90,"SecretCoin"
33,6,0.019795,35,"SecretCoin"
44,10,0.019775,22,"SecretCoin"
47,31,0.019768,20,"SecretCoin"
18,10,0.019736,55,"SecretCoin"
31,9,0.019688,27,"SecretCoin"
37,10,0.019619,24,"SecretCoin"
45,11,0.019513,22,"SecretCoin"
48,30,0.019462,20,"SecretCoin"
19,8,0.019458,49,"SecretCoin"
37,9,0.019428,25,"SecretCoin"
23,3,0.019406,65,"SecretCoin"
50,20,0.019362,18,"SecretCoin"
50,21,0.019353,18,"SecretCoin"
23,14,0.019238,34,"SecretCoin"
33,27,0.019226,33,"SecretCoin"
41,9,0.01922,23,"SecretCoin"
49,30,0.019204,20,"SecretCoin"
5,3,0.019188,199,"SecretCoin"
25,23,0.019145,86,"SecretCoin"
44,11,0.019091,22,"SecretCoin"
49,32,0.019089,20,"SecretCoin"
25,10,0.018965,39,"SecretCoin"
26,17,0.018883,32,"SecretCoin"
43,3,0.018871,43,"SecretCoin"
19,11,0.018787,53,"SecretCoin"
47,42,0.018764,32,"SecretCoin"
31,15,0.018715,28,"SecretCoin"
43,34,0.018578,32,"SecretCoin"
47,46,0.018351,90,"SecretCoin"
26,20,0.018314,38,"SecretCoin"
41,26,0.018276,20,"SecretCoin"
33,28,0.018135,35,"SecretCoin"
43,26,0.018121,20,"SecretCoin"
30,10,0.0181,33,"SecretCoin"
29,9,0.018058,31,"SecretCoin"
48,46,0.017976,61,"SecretCoin"
39,11,0.017927,22,"SecretCoin"
35,10,0.017907,24,"SecretCoin"
42,7,0.0179,23,"SecretCoin"
49,36,0.017894,22,"SecretCoin"
47,38,0.017887,26,"SecretCoin"
38,11,0.017854,24,"SecretCoin"
32,3,0.017824,53,"SecretCoin"
28,14,0.017795,32,"SecretCoin"
10,3,0.017735,99,"SecretCoin"
20,17,0.01768,74,"SecretCoin"
33,10,0.017672,25,"SecretCoin"
34,10,0.017672,25,"SecretCoin"
25,8,0.017669,39,"SecretCoin"
28,21,0.017607,38,"SecretCoin"
40,7,0.017566,23,"SecretCoin"
36,10,0.017539,24,"SecretCoin"
41,11,0.017515,22,"SecretCoin"
34,8,0.017498,25,"SecretCoin"
48,28,0.017468,22,"SecretCoin"
26,22,0.017445,44,"SecretCoin"
44,5,0.017425,31,"SecretCoin"
31,10,0.017302,29,"SecretCoin"
45,37,0.017281,32,"SecretCoin"
42,34,0.017236,34,"SecretCoin"
31,30,0.017218,97,"SecretCoin"
40,5,0.017171,25,"SecretCoin"
27,11,0.017163,32,"SecretCoin"
24,22,0.017085,96,"SecretCoin"
43,10,0.016975,22,"SecretCoin"
48,32,0.016963,20,"SecretCoin"
26,8,0.016895,33,"SecretCoin"
45,13,0.016848,20,"SecretCoin"
30,24,0.01677,36,"SecretCoin"
44,13,0.016756,20,"SecretCoin"
6,3,0.016741,153,"SecretCoin"
32,10,0.016592,27,"SecretCoin"
30,21,0.016569,28,"SecretCoin"
50,35,0.01656,22,"SecretCoin"
30,9,0.01651,31,"SecretCoin"
32,30,0.01651,64,"SecretCoin"
42,6,0.016505,23,"SecretCoin"
42,13,0.016498,20,"SecretCoin"
36,8,0.016492,27,"SecretCoin"
19,9,0.01645,47,"SecretCoin"
50,28,0.016448,22,"SecretCoin"
23,13,0.016386,34,"SecretCoin"
38,8,0.016384,25,"SecretCoin"
23,15,0.016326,36,"SecretCoin"
29,3,0.016268,51,"SecretCoin"
40,11,0.016071,22,"SecretCoin"
30,15,0.016055,28,"SecretCoin"
33,12,0.015986,22,"SecretCoin"
33,25,0.015971,32,"SecretCoin"
26,13,0.015964,30,"SecretCoin"
31,14,0.015931,26,"SecretCoin"
47,33,0.015837,20,"SecretCoin"
38,28,0.015836,24,"SecretCoin"
35,8,0.015786,25,"SecretCoin"
37,8,0.015726,25,"SecretCoin"
42,26,0.015672,20,"SecretCoin"
47,30,0.015606,20,"SecretCoin"
24,11,0.0156,37,"SecretCoin"
40,10,0.015534,22,"SecretCoin"
40,8,0.01553,23,"SecretCoin"
41,12,0.015503,20,"SecretCoin"
20,16,0.015494,54,"SecretCoin"
44,6,0.015413,25,"SecretCoin"
42,27,0.015379,20,"SecretCoin"
24,3,0.015284,63,"SecretCoin"
37,21,0.015266,24,"SecretCoin"
46,41,0.015202,32,"SecretCoin"
45,6,0.015175,27,"SecretCoin"
50,27,0.015174,20,"SecretCoin"
31,21,0.015131,26,"SecretCoin"
44,4,0.015071,39,"SecretCoin"
48,39,0.01502,26,"SecretCoin"
48,41,0.015008,32,"SecretCoin"
34,12,0.014949,22,"SecretCoin"
30,12,0.01468,24,"SecretCoin"
26,18,0.014674,34,"SecretCoin"
46,7,0.01465,23,"SecretCoin"
47,39,0.014642,30,"SecretCoin"
50,41,0.014614,24,"SecretCoin"
49,39,0.014606,24,"SecretCoin"
30,14,0.014573,28,"SecretCoin"
49,26,0.014555,24,"SecretCoin"
38,10,0.014523,24,"SecretCoin"
40,13,0.014477,20,"SecretCoin"
25,16,0.014455,32,"SecretCoin"
38,13,0.014449,20,"SecretCoin"
23,16,0.014448,38,"SecretCoin"
27,13,0.014428,30,"SecretCoin"
41,6,0.014263,23,"SecretCoin"
39,8,0.01425,25,"SecretCoin"
47,27,0.014248,22,"SecretCoin"
47,4,0.014232,33,"SecretCoin"
41,4,0.014215,35,"SecretCoin"
43,12,0.014209,20,"SecretCoin"
41,13,0.014207,20,"SecretCoin"
43,13,0.014204,20,"SecretCoin"
28,13,0.014114,30,"SecretCoin"
34,23,0.014111,24,"SecretCoin"
30,26,0.014064,42,"SecretCoin"
39,13,0.014055,20,"SecretCoin"
48,26,0.014018,22,"SecretCoin"
21,17,0.013994,48,"SecretCoin"
28,11,0.013887,32,"SecretCoin"
50,8,0.013864,21,"SecretCoin"
28,9,0.013842,31,"SecretCoin"
43,31,0.013841,24,"SecretCoin"
44,32,0.013788,26,"SecretCoin"
39,10,0.013781,24,"SecretCoin"
46,39,0.013754,32,"SecretCoin"
45,5,0.013711,29,"SecretCoin"
49,2,0.013683,57,"SecretCoin"
37,16,0.013623,20,"SecretCoin"
36,17,0.013529,22,"SecretCoin"
31,20,0.013391,26,"SecretCoin"
39,6,0.013383,23,"SecretCoin"
40,6,0.013383,23,"SecretCoin"
37,27,0.013377,26,"SecretCoin"
39,12,0.013283,20,"SecretCoin"
44,12,0.013267,20,"SecretCoin"
7,2,0.013216,144,"SecretCoin"
19,18,0.013199,124,"SecretCoin"
32,24,0.01319,30,"SecretCoin"
46,5,0.013183,27,"SecretCoin"
33,23,0.013129,26,"SecretCoin"
30,3,0.013122,51,"SecretCoin"
49,45,0.013096,37,"SecretCoin"
45,30,0.013042,20,"SecretCoin"
32,14,0.012999,26,"SecretCoin"
38,27,0.012977,22,"SecretCoin"
38,7,0.012932,23,"SecretCoin"
50,26,0.012877,16,"SecretCoin"
31,12,0.012828,24,"SecretCoin"
20,9,0.012812,43,"SecretCoin"
27,15,0.012793,32,"SecretCoin"
22,3,0.012758,57,"SecretCoin"
22,9,0.012744,41,"SecretCoin"
27,10,0.012686,35,"SecretCoin"
25,17,0.012601,34,"SecretCoin"
45,2,0.0126,57,"SecretCoin"
25,18,0.012568,36,"SecretCoin"
47,37,0.012561,26,"SecretCoin"
42,12,0.012543,20,"SecretCoin"
45,12,0.012525,20,"SecretCoin"
46,8,0.01249,23,"SecretCoin"
49,6,0.012484,29,"SecretCoin"
49,8,0.012466,21,"SecretCoin"
46,23,0.012451,20,"SecretCoin"
28,16,0.012363,32,"SecretCoin"
40,12,0.012311,20,"SecretCoin"
38,16,0.012279,20,"SecretCoin"
35,17,0.012262,22,"SecretCoin"
42,31,0.01226,22,"SecretCoin"
21,14,0.01225,42,"SecretCoin"
32,15,0.012245,26,"SecretCoin"
36,13,0.012219,22,"SecretCoin"
31,11,0.012187,24,"SecretCoin"
49,41,0.012174,30,"SecretCoin"
43,32,0.012132,24,"SecretCoin"
49,3,0.012116,43,"SecretCoin"
50,3,0.012116,43,"SecretCoin"
49,46,0.01207,45,"SecretCoin"
32,8,0.012038,29,"SecretCoin"
33,8,0.012008,25,"SecretCoin"
29,13,0.011952,28,"SecretCoin"
37,3,0.011926,49,"SecretCoin"
47,7,0.011904,25,"SecretCoin"
41,27,0.011881,20,"SecretCoin"
50,42,0.011854,30,"SecretCoin"
37,20,0.011781,22,"SecretCoin"
26,10,0.011731,35,"SecretCoin"
43,8,0.011672,23,"SecretCoin"
45,41,0.011606,38,"SecretCoin"
46,37,0.011594,26,"SecretCoin"
35,33,0.011554,64,"SecretCoin"
23,20,0.011543,60,"SecretCoin"
49,25,0.01151,16,"SecretCoin"
48,42,0.011472,32,"SecretCoin"
39,7,0.011424,23,"SecretCoin"
29,15,0.011377,32,"SecretCoin"
46,22,0.011345,20,"SecretCoin"
45,8,0.011334,25,"SecretCoin"
48,2,0.011321,55,"SecretCoin"
45,27,0.011307,20,"SecretCoin"
36,12,0.011237,22,"SecretCoin"
49,18,0.011236,16,"SecretCoin"
47,22,0.011217,20,"SecretCoin"
29,25,0.0112,38,"SecretCoin"
47,10,0.011199,22,"SecretCoin"
43,14,0.01112,20,"SecretCoin"
36,7,0.011052,27,"SecretCoin"
42,35,0.011048,32,"SecretCoin"
23,17,0.011014,44,"SecretCoin"
46,10,0.010987,24,"SecretCoin"
45,32,0.010958,20,"SecretCoin"
37,7,0.010942,25,"SecretCoin"
44,8,0.010926,23,"SecretCoin"
27,8,0.010913,33,"SecretCoin"
38,6,0.010911,23,"SecretCoin"
33,13,0.010911,24,"SecretCoin"
37,13,0.010891,22,"SecretCoin"
40,4,0.010877,37,"SecretCoin"
23,8,0.010865,43,"SecretCoin"
45,42,0.010859,46,"SecretCoin"
50,6,0.010854,29,"SecretCoin"
46,4,0.010843,33,"SecretCoin"
46,42,0.010843,38,"SecretCoin"
45,44,0.010841,94,"SecretCoin"
39,26,0.010832,24,"SecretCoin"
27,7,0.010823,35,"SecretCoin"
29,14,0.010807,28,"SecretCoin"
34,13,0.010785,22,"SecretCoin"
42,11,0.010721,22,"SecretCoin"
27,21,0.010677,38,"SecretCoin"
30,11,0.010643,24,"SecretCoin"
41,15,0.01062,20,"SecretCoin"
46,6,0.010616,23,"SecretCoin"
33,31,0.010598,64,"SecretCoin"
46,31,0.010568,20,"SecretCoin"
31,24,0.010543,34,"SecretCoin"
35,11,0.010504,22,"SecretCoin"
36,23,0.010503,22,"SecretCoin"
39,28,0.010498,26,"SecretCoin"
31,8,0.01049,29,"SecretCoin"
36,21,0.010407,24,"SecretCoin"
46,40,0.01032,32,"SecretCoin"
47,6,0.010294,23,"SecretCoin"
29,21,0.010293,32,"SecretCoin"
35,23,0.010284,22,"SecretCoin"
46,9,0.010147,25,"SecretCoin"
41,33,0.010141,32,"SecretCoin"
46,3,0.010132,43,"SecretCoin"
47,9,0.010015,23,"SecretCoin"
44,26,0.009993,20,"SecretCoin"
26,24,0.00996300000000001,80,"SecretCoin"
21,10,0.00995199999999999,35,"SecretCoin"
31,29,0.009938,69,"SecretCoin"
32,13,0.009933,24,"SecretCoin"
37,36,0.00990500000000001,90,"SecretCoin"
48,20,0.009904,18,"SecretCoin"
50,44,0.00989900000000001,36,"SecretCoin"
27,3,0.009774,49,"SecretCoin"
50,43,0.009758,32,"SecretCoin"
42,30,0.009632,22,"SecretCoin"
28,10,0.009623,32,"SecretCoin"
49,9,0.009505,21,"SecretCoin"
37,17,0.009503,22,"SecretCoin"
42,15,0.009502,20,"SecretCoin"
30,7,0.00948499999999999,33,"SecretCoin"
38,35,0.00940400000000001,46,"SecretCoin"
40,15,0.009376,20,"SecretCoin"
45,39,0.009366,32,"SecretCoin"
47,23,0.00936200000000001,22,"SecretCoin"
48,9,0.009339,21,"SecretCoin"
36,33,0.00933,48,"SecretCoin"
33,11,0.009317,22,"SecretCoin"
44,30,0.009301,20,"SecretCoin"
38,15,0.00929999999999999,20,"SecretCoin"
30,22,0.009258,28,"SecretCoin"
38,20,0.00920099999999999,20,"SecretCoin"
36,29,0.00918400000000001,34,"SecretCoin"
41,8,0.009162,23,"SecretCoin"
50,25,0.009158,16,"SecretCoin"
40,34,0.009133,30,"SecretCoin"
37,18,0.009123,22,"SecretCoin"
42,25,0.009096,20,"SecretCoin"
28,15,0.00908499999999999,30,"SecretCoin"
20,8,0.009084,45,"SecretCoin"
28,22,0.00905399999999999,36,"SecretCoin"
43,27,0.009049,20,"SecretCoin"
33,14,0.008971,26,"SecretCoin"
46,27,0.00897,22,"SecretCoin"
48,10,0.008961,20,"SecretCoin"
19,16,0.008952,70,"SecretCoin"
31,23,0.008934,26,"SecretCoin"
37,28,0.008909,29,"SecretCoin"
20,11,0.00890699999999999,43,"SecretCoin"
31,3,0.008868,49,"SecretCoin"
35,18,0.00883,24,"SecretCoin"
35,13,0.008807,22,"SecretCoin"
44,3,0.008753,45,"SecretCoin"
27,17,0.00874699999999999,30,"SecretCoin"
36,18,0.008746,22,"SecretCoin"
49,47,0.008708,61,"SecretCoin"
32,23,0.008373,26,"SecretCoin"
35,12,0.008367,22,"SecretCoin"
36,6,0.008337,27,"SecretCoin"
29,22,0.00833399999999999,36,"SecretCoin"
40,37,0.008312,50,"SecretCoin"
45,4,0.00828099999999999,35,"SecretCoin"
44,27,0.008245,20,"SecretCoin"
32,12,0.008186,24,"SecretCoin"
43,30,0.008174,22,"SecretCoin"
36,32,0.008126,38,"SecretCoin"
33,26,0.00812000000000001,34,"SecretCoin"
35,6,0.00810899999999999,29,"SecretCoin"
24,16,0.008076,36,"SecretCoin"
39,16,0.008038,20,"SecretCoin"
44,31,0.008038,20,"SecretCoin"
36,22,0.00801599999999999,26,"SecretCoin"
35,20,0.008012,24,"SecretCoin"
39,32,0.007926,34,"SecretCoin"
32,11,0.007911,24,"SecretCoin"
38,23,0.00790900000000001,24,"SecretCoin"
37,6,0.007881,25,"SecretCoin"
32,21,0.00787699999999999,24,"SecretCoin"
39,15,0.007756,20,"SecretCoin"
40,27,0.007749,26,"SecretCoin"
48,19,0.007713,18,"SecretCoin"
48,38,0.0077,26,"SecretCoin"
50,22,0.00769300000000001,16,"SecretCoin"
5,2,0.00761599999999999,202,"SecretCoin"
47,32,0.007606,20,"SecretCoin"
26,23,0.00759300000000001,62,"SecretCoin"
39,27,0.00755500000000001,22,"SecretCoin"
48,6,0.007538,27,"SecretCoin"
30,19,0.007535,26,"SecretCoin"
47,11,0.007515,24,"SecretCoin"
37,23,0.007501,26,"SecretCoin"
46,19,0.007439,20,"SecretCoin"
29,12,0.00742199999999999,24,"SecretCoin"
46,32,0.007412,20,"SecretCoin"
45,19,0.007347,20,"SecretCoin"
35,7,0.00733199999999999,27,"SecretCoin"
36,11,0.00732,22,"SecretCoin"
36,31,0.007319,36,"SecretCoin"
31,22,0.007289,28,"SecretCoin"
45,31,0.007268,20,"SecretCoin"
50,24,0.007244,16,"SecretCoin"
37,11,0.007136,24,"SecretCoin"
30,23,0.007106,34,"SecretCoin"
22,20,0.00699999999999999,88,"SecretCoin"
36,30,0.00695100000000001,34,"SecretCoin"
30,8,0.00693499999999999,31,"SecretCoin"
50,18,0.006908,18,"SecretCoin"
35,21,0.00689,24,"SecretCoin"
38,17,0.006843,22,"SecretCoin"
30,13,0.006747,26,"SecretCoin"
26,14,0.006696,32,"SecretCoin"
41,28,0.006638,26,"SecretCoin"
43,28,0.006406,20,"SecretCoin"
40,16,0.006406,20,"SecretCoin"
31,19,0.006397,26,"SecretCoin"
31,13,0.00639099999999999,24,"SecretCoin"
37,25,0.006374,24,"SecretCoin"
34,22,0.006365,26,"SecretCoin"
34,6,0.006353,33,"SecretCoin"
45,3,0.006283,43,"SecretCoin"
49,10,0.006257,22,"SecretCoin"
46,29,0.006234,20,"SecretCoin"
6,2,0.00618799999999997,162,"SecretCoin"
34,11,0.006175,22,"SecretCoin"
42,8,0.006144,23,"SecretCoin"
34,21,0.006138,26,"SecretCoin"
35,19,0.00610000000000001,22,"SecretCoin"
24,8,0.006037,43,"SecretCoin"
34,14,0.006011,24,"SecretCoin"
27,22,0.005992,38,"SecretCoin"
37,22,0.00594599999999999,24,"SecretCoin"
47,43,0.005858,38,"SecretCoin"
47,19,0.005853,20,"SecretCoin"
36,19,0.005849,22,"SecretCoin"
41,34,0.00576600000000001,32,"SecretCoin"
34,7,0.005701,29,"SecretCoin"
36,28,0.00569100000000001,33,"SecretCoin"
32,6,0.00565699999999999,35,"SecretCoin"
48,22,0.00563300000000001,18,"SecretCoin"
36,20,0.005632,22,"SecretCoin"
44,20,0.005609,20,"SecretCoin"
47,29,0.005584,20,"SecretCoin"
28,3,0.00558,49,"SecretCoin"
45,34,0.00552700000000001,26,"SecretCoin"
50,16,0.00543799999999999,18,"SecretCoin"
33,21,0.00543,26,"SecretCoin"
45,40,0.005427,32,"SecretCoin"
49,16,0.005426,16,"SecretCoin"
37,31,0.005425,32,"SecretCoin"
50,9,0.005421,21,"SecretCoin"
47,20,0.005384,20,"SecretCoin"
37,24,0.005341,24,"SecretCoin"
36,27,0.005277,26,"SecretCoin"
48,37,0.005107,22,"SecretCoin"
29,26,0.00510199999999999,52,"SecretCoin"
42,28,0.005018,20,"SecretCoin"
41,30,0.00496600000000001,22,"SecretCoin"
40,26,0.00494400000000001,24,"SecretCoin"
27,12,0.00482799999999999,34,"SecretCoin"
47,26,0.004641,22,"SecretCoin"
45,20,0.004594,20,"SecretCoin"
40,32,0.00454199999999999,32,"SecretCoin"
33,30,0.00453500000000001,48,"SecretCoin"
28,18,0.004363,28,"SecretCoin"
43,22,0.004326,20,"SecretCoin"
48,18,0.00431,18,"SecretCoin"
46,44,0.004248,66,"SecretCoin"
49,24,0.004227,16,"SecretCoin"
43,2,0.00416600000000001,57,"SecretCoin"
50,14,0.00414999999999999,16,"SecretCoin"
25,13,0.0041,34,"SecretCoin"
21,9,0.004058,39,"SecretCoin"
41,2,0.00399200000000001,59,"SecretCoin"
39,23,0.00392000000000001,22,"SecretCoin"
44,2,0.00390800000000001,55,"SecretCoin"
30,20,0.003895,26,"SecretCoin"
41,32,0.003821,30,"SecretCoin"
46,2,0.00381200000000001,53,"SecretCoin"
33,22,0.003793,24,"SecretCoin"
43,24,0.003645,20,"SecretCoin"
34,20,0.003598,26,"SecretCoin"
40,33,0.00359699999999999,32,"SecretCoin"
42,3,0.003584,47,"SecretCoin"
49,37,0.003471,20,"SecretCoin"
42,22,0.003432,20,"SecretCoin"
45,26,0.003345,20,"SecretCoin"
47,8,0.003316,23,"SecretCoin"
49,13,0.003268,18,"SecretCoin"
32,22,0.00318,24,"SecretCoin"
49,19,0.003169,16,"SecretCoin"
49,42,0.003164,32,"SecretCoin"
48,15,0.003148,18,"SecretCoin"
46,12,0.003099,22,"SecretCoin"
45,43,0.00309699999999999,66,"SecretCoin"
49,17,0.00309399999999999,16,"SecretCoin"
38,30,0.003073,34,"SecretCoin"
18,15,0.00305600000000001,74,"SecretCoin"
36,16,0.00300099999999999,22,"SecretCoin"
46,20,0.002972,20,"SecretCoin"
49,21,0.00292900000000001,18,"SecretCoin"
25,15,0.002926,32,"SecretCoin"
43,25,0.002886,20,"SecretCoin"
20,13,0.00282799999999999,43,"SecretCoin"
33,18,0.002749,24,"SecretCoin"
27,18,0.002746,32,"SecretCoin"
30,16,0.002521,32,"SecretCoin"
48,17,0.00250199999999999,18,"SecretCoin"
48,8,0.002432,23,"SecretCoin"
48,16,0.00243,18,"SecretCoin"
17,12,0.00237899999999999,55,"SecretCoin"
25,20,0.00235799999999999,48,"SecretCoin"
31,17,0.002344,24,"SecretCoin"
41,31,0.002266,24,"SecretCoin"
29,16,0.002249,28,"SecretCoin"
28,8,0.002227,35,"SecretCoin"
46,33,0.002207,20,"SecretCoin"
40,22,0.00219400000000001,20,"SecretCoin"
49,14,0.002148,16,"SecretCoin"
48,45,0.002125,43,"SecretCoin"
50,13,0.002116,18,"SecretCoin"
48,25,0.002109,20,"SecretCoin"
47,18,0.00207,20,"SecretCoin"
41,25,0.002054,20,"SecretCoin"
28,7,0.00200300000000001,37,"SecretCoin"
48,21,0.00193300000000001,18,"SecretCoin"
42,2,0.00192800000000001,57,"SecretCoin"
39,30,0.001909,30,"SecretCoin"
40,20,0.001882,20,"SecretCoin"
48,23,0.00182800000000001,20,"SecretCoin"
36,25,0.001684,22,"SecretCoin"
30,28,0.00167100000000001,75,"SecretCoin"
28,12,0.00164999999999999,32,"SecretCoin"
29,23,0.00159600000000001,36,"SecretCoin"
49,20,0.001528,16,"SecretCoin"
37,32,0.00144800000000001,36,"SecretCoin"
36,24,0.00143500000000001,24,"SecretCoin"
41,20,0.001431,20,"SecretCoin"
39,17,0.001427,20,"SecretCoin"
20,14,0.001372,46,"SecretCoin"
38,19,0.001349,20,"SecretCoin"
47,28,0.001335,22,"SecretCoin"
49,43,0.001294,32,"SecretCoin"
30,17,0.001202,26,"SecretCoin"
33,7,0.001145,27,"SecretCoin"
33,20,0.001107,26,"SecretCoin"
45,33,0.001032,26,"SecretCoin"
47,17,0.000987999999999998,20,"SecretCoin"
42,24,0.000967000000000002,20,"SecretCoin"
47,3,0.000931999999999998,45,"SecretCoin"
44,34,0.000928000000000003,24,"SecretCoin"
6,5,0.000855999999999967,205,"SecretCoin"
45,28,0.000783999999999998,20,"SecretCoin"
44,22,0.000776000000000004,20,"SecretCoin"
39,20,0.000727000000000001,20,"SecretCoin"
46,21,0.000612000000000005,20,"SecretCoin"
44,14,0.000587999999999998,20,"SecretCoin"
50,12,0.000419999999999999,18,"SecretCoin"
28,26,0.000393999999999992,80,"SecretCoin"
41,24,0.000329000000000003,20,"SecretCoin"
32,20,0.000284999999999999,26,"SecretCoin"
47,21,0.000181000000000008,20,"SecretCoin"
40,23,0.000180000000000007,20,"SecretCoin"
30,18,0.000156999999999996,26,"SecretCoin"
26,19,0.000131999999999998,36,"SecretCoin"
24,21,0.000102,58,"SecretCoin"
32,29,7.69999999999976e-05,49,"SecretCoin"
36,34,7.69999999999924e-05,62,"SecretCoin"
38,18,6.10000000000046e-05,20,"SecretCoin"
48,3,2.19999999999984e-05,47,"SecretCoin"
38,25,-1.89999999999982e-05,22,"SecretCoin"
20,10,-2.00000000000018e-05,37,"SecretCoin"
21,20,-6.60000000000105e-05,122,"SecretCoin"
43,16,-0.000118,20,"SecretCoin"
50,15,-0.000174000000000002,16,"SecretCoin"
24,17,-0.000188000000000008,38,"SecretCoin"
43,15,-0.000214,20,"SecretCoin"
46,30,-0.000251999999999997,20,"SecretCoin"
29,7,-0.000254999999999997,31,"SecretCoin"
49,15,-0.000260000000000001,16,"SecretCoin"
25,24,-0.000363000000000001,110,"SecretCoin"
46,17,-0.000386,20,"SecretCoin"
31,7,-0.000411000000000009,29,"SecretCoin"
48,14,-0.000483999999999997,18,"SecretCoin"
22,21,-0.000484999999999999,116,"SecretCoin"
32,7,-0.000497000000000009,33,"SecretCoin"
41,22,-0.000523999999999995,20,"SecretCoin"
45,29,-0.000575999999999999,20,"SecretCoin"
44,16,-0.000621999999999998,20,"SecretCoin"
35,22,-0.000661999999999997,24,"SecretCoin"
45,23,-0.000668999999999995,20,"SecretCoin"
42,23,-0.000704999999999994,20,"SecretCoin"
42,20,-0.000834999999999998,20,"SecretCoin"
43,23,-0.000844999999999995,20,"SecretCoin"
39,38,-0.000887999999999992,88,"SecretCoin"
35,16,-0.000928000000000007,24,"SecretCoin"
44,24,-0.000940999999999997,20,"SecretCoin"
46,16,-0.000958000000000003,20,"SecretCoin"
50,10,-0.001149,22,"SecretCoin"
45,22,-0.00118699999999999,20,"SecretCoin"
43,29,-0.001254,20,"SecretCoin"
42,16,-0.001276,20,"SecretCoin"
45,16,-0.001324,20,"SecretCoin"
31,16,-0.00141200000000001,26,"SecretCoin"
19,12,-0.001461,45,"SecretCoin"
39,18,-0.001489,20,"SecretCoin"
5,4,-0.00148999999999998,223,"SecretCoin"
33,15,-0.001501,26,"SecretCoin"
31,18,-0.001547,26,"SecretCoin"
37,29,-0.001554,32,"SecretCoin"
29,20,-0.001559,28,"SecretCoin"
44,21,-0.001576,20,"SecretCoin"
43,17,-0.001578,20,"SecretCoin"
29,19,-0.001619,26,"SecretCoin"
24,14,-0.001658,32,"SecretCoin"
21,8,-0.001738,43,"SecretCoin"
41,16,-0.00181,20,"SecretCoin"
47,16,-0.001838,20,"SecretCoin"
7,3,-0.00189199999999999,139,"SecretCoin"
45,17,-0.001932,20,"SecretCoin"
37,30,-0.001937,34,"SecretCoin"
39,21,-0.001977,20,"SecretCoin"
48,43,-0.001986,34,"SecretCoin"
37,15,-0.00204500000000001,22,"SecretCoin"
45,21,-0.00205,20,"SecretCoin"
44,33,-0.002074,28,"SecretCoin"
47,15,-0.002108,20,"SecretCoin"
41,14,-0.00217800000000001,20,"SecretCoin"
35,31,-0.002273,36,"SecretCoin"
40,3,-0.00242999999999999,49,"SecretCoin"
43,20,-0.002467,20,"SecretCoin"
29,17,-0.002486,28,"SecretCoin"
37,19,-0.002507,24,"SecretCoin"
39,34,-0.002533,30,"SecretCoin"
42,14,-0.00254400000000001,20,"SecretCoin"
22,17,-0.00258600000000001,46,"SecretCoin"
40,25,-0.00270899999999999,22,"SecretCoin"
42,33,-0.002752,32,"SecretCoin"
29,8,-0.002767,33,"SecretCoin"
28,20,-0.002821,28,"SecretCoin"
32,18,-0.00282499999999999,26,"SecretCoin"
48,44,-0.002855,40,"SecretCoin"
26,15,-0.00288100000000001,34,"SecretCoin"
44,19,-0.002883,20,"SecretCoin"
28,17,-0.002883,28,"SecretCoin"
49,22,-0.00297299999999999,16,"SecretCoin"
46,45,-0.00302399999999999,90,"SecretCoin"
38,24,-0.00313699999999999,22,"SecretCoin"
38,26,-0.003218,24,"SecretCoin"
39,3,-0.00330199999999999,49,"SecretCoin"
27,19,-0.003303,30,"SecretCoin"
46,28,-0.00333,20,"SecretCoin"
42,29,-0.003393,22,"SecretCoin"
39,19,-0.003448,20,"SecretCoin"
40,31,-0.00352200000000001,32,"SecretCoin"
29,18,-0.003537,26,"SecretCoin"
50,17,-0.003583,16,"SecretCoin"
